DUMMY_TO_DELETE,MONTH,WEEKDAY, HR ,PH
15,9,2,15,12143
15,9,2,16,12088
15,9,2,17,11706
15,9,2,18,11773
15,9,2,19,11722
15,9,2,20,11511
15,9,2,21,11224
15,9,2,22,10517
15,9,2,23,9856
15,9,2,24,9366
15,9,3,1,9004
15,9,3,2,8707
15,9,3,3,8463
15,9,3,4,8335
15,9,3,5,8607
15,9,3,6,8744
15,9,3,7,8798
15,9,3,8,10161
15,9,3,9,11440
15,9,3,10,12250
15,9,3,11,12729
15,9,3,12,12565
15,9,3,13,12578
15,9,3,14,13089
15,9,3,15,12933
15,9,3,16,12641
15,9,3,17,12137
15,9,3,18,12106
15,9,3,19,12331
15,9,3,20,12168
15,9,3,21,11814
15,9,3,22,11107
15,9,3,23,10489
15,9,3,24,9870
15,9,4,1,9404
15,9,4,2,9062
15,9,4,3,8807
15,9,4,4,8642
15,9,4,5,8856
15,9,4,6,8886
15,9,4,7,8928
15,9,4,8,10256
15,9,4,9,11659
15,9,4,10,12438
15,9,4,11,12911
15,9,4,12,12664
15,9,4,13,12792
15,9,4,14,13296
15,9,4,15,13268
15,9,4,16,12948
15,9,4,17,12355
15,9,4,18,12147
15,9,4,19,12463
15,9,4,20,12285
15,9,4,21,12106
15,9,4,22,11445
15,9,4,23,10833
15,9,4,24,10213
15,9,5,1,9732
15,9,5,2,9494
15,9,5,3,9165
15,9,5,4,9068
15,9,5,5,9193
15,9,5,6,9111
15,9,5,7,9229
15,9,5,8,10503
15,9,5,9,11839
15,9,5,10,12550
15,9,5,11,12962
15,9,5,12,12723
15,9,5,13,12839
15,9,5,14,13376
15,9,5,15,13248
15,9,5,16,13030
15,9,5,17,12343
15,9,5,18,12117
15,9,5,19,12523
15,9,5,20,12375
15,9,5,21,12154
15,9,5,22,11629
15,9,5,23,10883
15,9,5,24,10163
15,9,6,1,9856
15,9,6,2,9592
15,9,6,3,9143
15,9,6,4,9038
15,9,6,5,8981
15,9,6,6,8781
15,9,6,7,8922
15,9,6,8,9723
15,9,6,9,10764
15,9,6,10,11589
15,9,6,11,12145
15,9,6,12,11935
15,9,6,13,11985
15,9,6,14,12270
15,9,6,15,12041
15,9,6,16,11783
15,9,6,17,11319
15,9,6,18,11395
15,9,6,19,11879
15,9,6,20,11870
15,9,6,21,11626
15,9,6,22,11323
15,9,6,23,10728
15,9,6,24,10167
15,9,7,1,9688
15,9,7,2,9437
15,9,7,3,9155
15,9,7,4,8943
15,9,7,5,8789
15,9,7,6,8403
15,9,7,7,8407
15,9,7,8,8818
15,9,7,9,9547
15,9,7,10,10240
15,9,7,11,10642
15,9,7,12,10591
15,9,7,13,10690
15,9,7,14,10833
15,9,7,15,10688
15,9,7,16,10382
15,9,7,17,10192
15,9,7,18,10649
15,9,7,19,11249
15,9,7,20,11356
15,9,7,21,11101
15,9,7,22,10732
15,9,7,23,10192
15,9,7,24,9849
15,9,1,1,9297
15,9,1,2,8952
15,9,1,3,8689
15,9,1,4,8614
15,9,1,5,8840
15,9,1,6,8962
15,9,1,7,9006
15,9,1,8,10233
15,9,1,9,11403
15,9,1,10,12118
15,9,1,11,12462
15,9,1,12,12056
15,9,1,13,11946
15,9,1,14,12236
15,9,1,15,12149
15,9,1,16,12057
15,9,1,17,11800
15,9,1,18,11876
15,9,1,19,11933
15,9,1,20,11686
15,9,1,21,11236
15,9,1,22,10448
15,9,1,23,9809
15,9,1,24,9356
15,9,2,1,8934
15,9,2,2,8611
15,9,2,3,8315
15,9,2,4,8285
15,9,2,5,8449
15,9,2,6,8553
15,9,2,7,8600
15,9,2,8,9504
15,9,2,9,10565
15,9,2,10,11188
15,9,2,11,11543
15,9,2,12,10931
15,9,2,13,10802
15,9,2,14,10951
15,9,2,15,10710
15,9,2,16,10455
15,9,2,17,10221
15,9,2,18,10785
15,9,2,19,10964
15,9,2,20,10760
15,9,2,21,10371
15,9,2,22,9715
15,9,2,23,9195
15,9,2,24,8753
15,9,3,1,8434
15,9,3,2,8191
15,9,3,3,8081
15,9,3,4,8028
15,9,3,5,8268
15,9,3,6,8607
15,9,3,7,8758
15,9,3,8,10013
15,9,3,9,11336
15,9,3,10,12106
15,9,3,11,12503
15,9,3,12,12248
15,9,3,13,12159
15,9,3,14,12602
15,9,3,15,12540
15,9,3,16,12342
15,9,3,17,11829
15,9,3,18,12045
15,9,3,19,12086
15,9,3,20,11858
15,9,3,21,11350
15,9,3,22,10751
15,9,3,23,10115
15,9,3,24,9595
15,9,4,1,9190
15,9,4,2,8899
15,9,4,3,8710
15,9,4,4,8546
15,9,4,5,8858
15,9,4,6,8920
15,9,4,7,8959
15,9,4,8,10202
15,9,4,9,11558
15,9,4,10,12338
15,9,4,11,12716
15,9,4,12,12443
15,9,4,13,12389
15,9,4,14,12724
15,9,4,15,12566
15,9,4,16,12305
15,9,4,17,11877
15,9,4,18,12109
15,9,4,19,12191
15,9,4,20,12005
15,9,4,21,11667
15,9,4,22,10951
15,9,4,23,10308
15,9,4,24,9922
15,9,5,1,9446
15,9,5,2,8916
15,9,5,3,8719
15,9,5,4,8620
15,9,5,5,8815
15,9,5,6,8895
15,9,5,7,8931
15,9,5,8,10112
15,9,5,9,11503
15,9,5,10,12268
15,9,5,11,12694
15,9,5,12,12381
15,9,5,13,12400
15,9,5,14,12865
15,9,5,15,12612
15,9,5,16,12394
15,9,5,17,11748
15,9,5,18,11953
15,9,5,19,11954
15,9,5,20,11806
15,9,5,21,11610
15,9,5,22,10962
15,9,5,23,10329
15,9,5,24,9872
15,9,6,1,9440
15,9,6,2,9160
15,9,6,3,8909
15,9,6,4,8681
15,9,6,5,8606
15,9,6,6,8572
15,9,6,7,8751
15,9,6,8,9625
15,9,6,9,10633
15,9,6,10,11430
15,9,6,11,11941
15,9,6,12,11663
15,9,6,13,11620
15,9,6,14,12039
15,9,6,15,11875
15,9,6,16,11495
15,9,6,17,11001
15,9,6,18,11316
15,9,6,19,11610
15,9,6,20,11437
15,9,6,21,11247
15,9,6,22,10882
15,9,6,23,10385
15,9,6,24,9847
15,9,7,1,9350
15,9,7,2,8997
15,9,7,3,8799
15,9,7,4,8610
15,9,7,5,8484
15,9,7,6,8251
15,9,7,7,8264
15,9,7,8,8603
15,9,7,9,9332
15,9,7,10,9977
15,9,7,11,10356
15,9,7,12,10431
15,9,7,13,10442
15,9,7,14,10494
15,9,7,15,10324
15,9,7,16,10063
15,9,7,17,9881
15,9,7,18,10541
15,9,7,19,10939
15,9,7,20,11019
15,9,7,21,10832
15,9,7,22,10365
15,9,7,23,9805
15,9,7,24,9294
15,9,1,1,8881
15,9,1,2,8540
15,9,1,3,8308
15,9,1,4,8184
15,9,1,5,8514
15,9,1,6,8661
15,9,1,7,8821
15,9,1,8,10136
15,9,1,9,11480
15,9,1,10,12295
15,9,1,11,12849
15,9,1,12,12600
15,9,1,13,12613
15,9,1,14,13000
15,9,1,15,12628
15,9,1,16,12382
15,9,1,17,11921
15,9,1,18,12058
15,9,1,19,12131
15,9,1,20,11986
15,9,1,21,11659
15,9,1,22,10971
15,9,1,23,10343
15,9,1,24,9755
15,9,2,1,9340
15,9,2,2,9079
15,9,2,3,8782
15,9,2,4,8708
15,9,2,5,8923
15,9,2,6,9005
15,9,2,7,9033
15,9,2,8,10223
15,9,2,9,11658
15,9,2,10,12391
15,9,2,11,12818
15,9,2,12,12582
15,9,2,13,12644
15,9,2,14,13057
15,9,2,15,12839
15,9,2,16,12465
15,9,2,17,11906
15,9,2,18,12026
15,9,2,19,11888
15,9,2,20,11787
15,9,2,21,11528
15,9,2,22,10819
15,9,2,23,10188
15,9,2,24,9648
15,9,3,1,9286
15,9,3,2,8979
15,9,3,3,8748
15,9,3,4,8579
15,9,3,5,8844
15,9,3,6,9025
15,9,3,7,9027
15,9,3,8,10281
15,9,3,9,11514
15,9,3,10,12314
15,9,3,11,12621
15,9,3,12,12481
15,9,3,13,12476
15,9,3,14,12870
15,9,3,15,12650
15,9,3,16,12317
15,9,3,17,11927
15,9,3,18,12040
15,9,3,19,11955
15,9,3,20,11755
15,9,3,21,11403
15,9,3,22,10814
15,9,3,23,10185
15,9,3,24,9577
15,9,4,1,9205
15,9,4,2,9020
15,9,4,3,8733
15,9,4,4,8571
15,9,4,5,8686
15,9,4,6,8729
15,9,4,7,8921
15,9,4,8,9961
15,9,4,9,11119
15,9,4,10,11851
15,9,4,11,12349
15,9,4,12,12117
15,9,4,13,12148
15,9,4,14,12605
15,9,4,15,12498
15,9,4,16,12169
15,9,4,17,11833
15,9,4,18,12095
15,9,4,19,12217
15,9,4,20,11922
15,9,4,21,11680
15,9,4,22,11018
15,9,4,23,10346
15,9,4,24,9878
15,9,5,1,9406
15,9,5,2,9197
15,9,5,3,8916
15,9,5,4,8783
15,9,5,5,9006
15,9,5,6,9131
15,9,5,7,9127
15,9,5,8,10236
15,9,5,9,11501
15,9,5,10,12217
15,9,5,11,12609
15,9,5,12,12359
15,9,5,13,12279
15,9,5,14,12621
15,9,5,15,12316
15,9,5,16,12074
15,9,5,17,11660
15,9,5,18,11831
15,9,5,19,11754
15,9,5,20,11503
15,9,5,21,11199
15,9,5,22,10689
15,9,5,23,10132
15,9,5,24,9544
15,9,6,1,9124
15,9,6,2,8943
15,9,6,3,8613
15,9,6,4,8402
15,9,6,5,8372
15,9,6,6,8406
15,9,6,7,8517
15,9,6,8,9212
15,9,6,9,10033
15,9,6,10,10719
15,9,6,11,11161
15,9,6,12,10854
15,9,6,13,10747
15,9,6,14,11042
15,9,6,15,10938
15,9,6,16,10699
15,9,6,17,10460
15,9,6,18,11062
15,9,6,19,11189
15,9,6,20,11149
15,9,6,21,10908
15,9,6,22,10425
15,9,6,23,9790
15,9,6,24,9257
15,9,7,1,8791
15,9,7,2,8500
15,9,7,3,8275
15,9,7,4,8076
15,9,7,5,8012
15,9,7,6,7813
15,9,7,7,7855
15,9,7,8,8384
15,9,7,9,9022
15,9,7,10,9756
15,9,7,11,10150
15,9,7,12,10122
15,9,7,13,10199
15,9,7,14,10319
15,9,7,15,10233
15,9,7,16,10026
15,9,7,17,9915
15,9,7,18,10599
15,9,7,19,11098
15,9,7,20,11049
15,9,7,21,10861
15,9,7,22,10360
15,9,7,23,9833
15,9,7,24,9273
15,9,1,1,8750
15,9,1,2,8452
15,9,1,3,8266
15,9,1,4,8159
15,9,1,5,8357
15,9,1,6,8606
15,9,1,7,8632
15,9,1,8,9995
15,9,1,9,11328
15,9,1,10,12115
15,9,1,11,12468
15,9,1,12,12168
15,9,1,13,11959
15,9,1,14,12238
15,9,1,15,11993
15,9,1,16,11882
15,9,1,17,11592
15,9,1,18,11970
15,9,1,19,11927
15,9,1,20,11629
15,9,1,21,11290
15,9,1,22,10472
15,9,1,23,9863
15,9,1,24,9322
15,9,2,1,8964
15,9,2,2,8694
15,9,2,3,8444
15,9,2,4,8336
15,9,2,5,8639
15,9,2,6,8810
15,9,2,7,8812
15,9,2,8,9897
15,9,2,9,11207
15,9,2,10,11903
15,9,2,11,12227
15,9,2,12,11916
15,9,2,13,11846
15,9,2,14,12176
15,9,2,15,12144
15,9,2,16,11881
15,9,2,17,11656
15,9,2,18,12003
15,9,2,19,11860
15,9,2,20,11617
15,9,2,21,11323
15,9,2,22,10532
15,9,2,23,9949
15,9,2,24,9394
15,9,3,1,8989
15,9,3,2,8673
15,9,3,3,8523
15,9,3,4,8372
15,9,3,5,8611
15,9,3,6,8831
15,9,3,7,8855
15,9,3,8,10071
15,9,3,9,11331
15,9,3,10,12122
15,9,3,11,12464
15,9,3,12,12261
15,9,3,13,12401
15,9,3,14,12777
15,9,3,15,12699
15,9,3,16,12482
15,9,3,17,11998
15,9,3,18,12340
15,9,3,19,12365
15,9,3,20,12136
15,9,3,21,11855
15,9,3,22,11120
15,9,3,23,10508
15,9,3,24,9987
15,9,4,1,9538
15,9,4,2,9181
15,9,4,3,8936
15,9,4,4,8818
15,9,4,5,9021
15,9,4,6,9131
15,9,4,7,9121
15,9,4,8,10174
15,9,4,9,11499
15,9,4,10,12202
15,9,4,11,12563
15,9,4,12,12297
15,9,4,13,12288
15,9,4,14,12712
15,9,4,15,12511
15,9,4,16,12334
15,9,4,17,11905
15,9,4,18,12262
15,9,4,19,12123
15,9,4,20,11904
15,9,4,21,11633
15,9,4,22,10975
15,9,4,23,10295
15,9,4,24,9763
15,9,5,1,9345
15,9,5,2,9080
15,9,5,3,8789
15,9,5,4,8694
15,9,5,5,8850
15,9,5,6,8922
15,9,5,7,8959
15,9,5,8,10113
15,9,5,9,11361
15,9,5,10,12031
15,9,5,11,12242
15,9,5,12,11891
15,9,5,13,11845
15,9,5,14,12211
15,9,5,15,12100
15,9,5,16,11906
15,9,5,17,11600
15,9,5,18,11970
15,9,5,19,11871
15,9,5,20,11684
15,9,5,21,11318
15,9,5,22,10819
15,9,5,23,10181
15,9,5,24,9624
15,9,6,1,9220
15,9,6,2,8899
15,9,6,3,8633
15,9,6,4,8437
15,9,6,5,8422
15,9,6,6,8422
15,9,6,7,8531
15,9,6,8,9284
15,9,6,9,10224
15,9,6,10,11041
15,9,6,11,11505
15,9,6,12,11296
15,9,6,13,11280
15,9,6,14,11460
15,9,6,15,11089
15,9,6,16,10835
15,9,6,17,10488
15,9,6,18,11101
15,9,6,19,11140
15,9,6,20,11118
15,9,6,21,10874
15,9,6,22,10387
15,9,6,23,9738
15,9,6,24,9241
15,10,7,1,8710
15,10,7,2,8496
15,10,7,3,8257
15,10,7,4,8026
15,10,7,5,8033
15,10,7,6,7792
15,10,7,7,7803
15,10,7,8,8223
15,10,7,9,8833
15,10,7,10,9558
15,10,7,11,9927
15,10,7,12,9889
15,10,7,13,9873
15,10,7,14,9841
15,10,7,15,9751
15,10,7,16,9514
15,10,7,17,9564
15,10,7,18,10489
15,10,7,19,10781
15,10,7,20,10746
15,10,7,21,10419
15,10,7,22,9962
15,10,7,23,9133
15,10,7,24,8638
15,10,1,1,8217
15,10,1,2,8070
15,10,1,3,7882
15,10,1,4,7839
15,10,1,5,8160
15,10,1,6,8432
15,10,1,7,8515
15,10,1,8,9780
15,10,1,9,11176
15,10,1,10,11921
15,10,1,11,12278
15,10,1,12,12143
15,10,1,13,12183
15,10,1,14,12538
15,10,1,15,12312
15,10,1,16,12055
15,10,1,17,11675
15,10,1,18,12018
15,10,1,19,11917
15,10,1,20,11705
15,10,1,21,11251
15,10,1,22,10662
15,10,1,23,9965
15,10,1,24,9392
15,10,2,1,9021
15,10,2,2,8748
15,10,2,3,8471
15,10,2,4,8390
15,10,2,5,8610
15,10,2,6,8790
15,10,2,7,8812
15,10,2,8,9920
15,10,2,9,11175
15,10,2,10,11967
15,10,2,11,12496
15,10,2,12,12234
15,10,2,13,12196
15,10,2,14,12681
15,10,2,15,12469
15,10,2,16,12139
15,10,2,17,11730
15,10,2,18,12166
15,10,2,19,12037
15,10,2,20,11819
15,10,2,21,11443
15,10,2,22,10686
15,10,2,23,10078
15,10,2,24,9580
15,10,3,1,9050
15,10,3,2,8790
15,10,3,3,8503
15,10,3,4,8434
15,10,3,5,8602
15,10,3,6,8801
15,10,3,7,8792
15,10,3,8,9968
15,10,3,9,11345
15,10,3,10,12134
15,10,3,11,12571
15,10,3,12,12282
15,10,3,13,12333
15,10,3,14,12733
15,10,3,15,12533
15,10,3,16,12389
15,10,3,17,11922
15,10,3,18,12336
15,10,3,19,12295
15,10,3,20,12100
15,10,3,21,11656
15,10,3,22,11081
15,10,3,23,10474
15,10,3,24,9915
15,10,4,1,9508
15,10,4,2,9170
15,10,4,3,8948
15,10,4,4,8811
15,10,4,5,8977
15,10,4,6,9031
15,10,4,7,9043
15,10,4,8,10190
15,10,4,9,11355
15,10,4,10,12023
15,10,4,11,12541
15,10,4,12,12267
15,10,4,13,12287
15,10,4,14,12650
15,10,4,15,12417
15,10,4,16,12254
15,10,4,17,11877
15,10,4,18,12406
15,10,4,19,12213
15,10,4,20,11987
15,10,4,21,11561
15,10,4,22,10888
15,10,4,23,10257
15,10,4,24,9684
15,10,5,1,9212
15,10,5,2,8940
15,10,5,3,8686
15,10,5,4,8607
15,10,5,5,8789
15,10,5,6,8851
15,10,5,7,8932
15,10,5,8,10233
15,10,5,9,11337
15,10,5,10,12140
15,10,5,11,12504
15,10,5,12,12320
15,10,5,13,12329
15,10,5,14,12807
15,10,5,15,12528
15,10,5,16,12303
15,10,5,17,11768
15,10,5,18,12182
15,10,5,19,12083
15,10,5,20,11946
15,10,5,21,11623
15,10,5,22,10887
15,10,5,23,10249
15,10,5,24,9696
15,10,6,1,9319
15,10,6,2,8987
15,10,6,3,8650
15,10,6,4,8508
15,10,6,5,8485
15,10,6,6,8492
15,10,6,7,8555
15,10,6,8,9392
15,10,6,9,10501
15,10,6,10,11366
15,10,6,11,11674
15,10,6,12,11397
15,10,6,13,11306
15,10,6,14,11629
15,10,6,15,11377
15,10,6,16,10988
15,10,6,17,10896
15,10,6,18,11439
15,10,6,19,11420
15,10,6,20,11352
15,10,6,21,11093
15,10,6,22,10589
15,10,6,23,10039
15,10,6,24,9442
15,10,7,1,8992
15,10,7,2,8745
15,10,7,3,8527
15,10,7,4,8240
15,10,7,5,8230
15,10,7,6,8025
15,10,7,7,8010
15,10,7,8,8362
15,10,7,9,8889
15,10,7,10,9493
15,10,7,11,9735
15,10,7,12,9791
15,10,7,13,9823
15,10,7,14,9750
15,10,7,15,9584
15,10,7,16,9493
15,10,7,17,9549
15,10,7,18,10585
15,10,7,19,10707
15,10,7,20,10750
15,10,7,21,10502
15,10,7,22,9925
15,10,7,23,9369
15,10,7,24,8861
15,10,1,1,8483
15,10,1,2,8198
15,10,1,3,7911
15,10,1,4,7833
15,10,1,5,8193
15,10,1,6,8501
15,10,1,7,8582
15,10,1,8,9795
15,10,1,9,10937
15,10,1,10,11626
15,10,1,11,11993
15,10,1,12,11716
15,10,1,13,11648
15,10,1,14,12088
15,10,1,15,11941
15,10,1,16,11776
15,10,1,17,11503
15,10,1,18,12032
15,10,1,19,11764
15,10,1,20,11501
15,10,1,21,11066
15,10,1,22,10330
15,10,1,23,9729
15,10,1,24,9167
15,10,2,1,8809
15,10,2,2,8553
15,10,2,3,8408
15,10,2,4,8256
15,10,2,5,8593
15,10,2,6,8774
15,10,2,7,8823
15,10,2,8,10001
15,10,2,9,11322
15,10,2,10,12171
15,10,2,11,12571
15,10,2,12,12258
15,10,2,13,12281
15,10,2,14,12632
15,10,2,15,12424
15,10,2,16,12226
15,10,2,17,11845
15,10,2,18,12289
15,10,2,19,11974
15,10,2,20,11730
15,10,2,21,11179
15,10,2,22,10545
15,10,2,23,9799
15,10,2,24,9293
15,10,3,1,8989
15,10,3,2,8749
15,10,3,3,8551
15,10,3,4,8409
15,10,3,5,8655
15,10,3,6,8807
15,10,3,7,8875
15,10,3,8,10084
15,10,3,9,11415
15,10,3,10,12215
15,10,3,11,12672
15,10,3,12,12484
15,10,3,13,12494
15,10,3,14,12940
15,10,3,15,12643
15,10,3,16,12392
15,10,3,17,11979
15,10,3,18,12369
15,10,3,19,12196
15,10,3,20,11977
15,10,3,21,11579
15,10,3,22,10934
15,10,3,23,10301
15,10,3,24,9676
15,10,4,1,9326
15,10,4,2,9050
15,10,4,3,8815
15,10,4,4,8683
15,10,4,5,8945
15,10,4,6,9083
15,10,4,7,9179
15,10,4,8,10321
15,10,4,9,11603
15,10,4,10,12307
15,10,4,11,12652
15,10,4,12,12346
15,10,4,13,12263
15,10,4,14,12772
15,10,4,15,12623
15,10,4,16,12320
15,10,4,17,12041
15,10,4,18,12575
15,10,4,19,12243
15,10,4,20,11973
15,10,4,21,11619
15,10,4,22,10990
15,10,4,23,10234
15,10,4,24,9771
15,10,5,1,9291
15,10,5,2,9067
15,10,5,3,8840
15,10,5,4,8769
15,10,5,5,8921
15,10,5,6,9090
15,10,5,7,9204
15,10,5,8,10377
15,10,5,9,11712
15,10,5,10,12279
15,10,5,11,12500
15,10,5,12,12112
15,10,5,13,12085
15,10,5,14,12418
15,10,5,15,12353
15,10,5,16,12113
15,10,5,17,11813
15,10,5,18,12211
15,10,5,19,11826
15,10,5,20,11625
15,10,5,21,11246
15,10,5,22,10588
15,10,5,23,9913
15,10,5,24,9417
15,10,6,1,9006
15,10,6,2,8769
15,10,6,3,8516
15,10,6,4,8387
15,10,6,5,8386
15,10,6,6,8472
15,10,6,7,8580
15,10,6,8,9245
15,10,6,9,10133
15,10,6,10,10746
15,10,6,11,11093
15,10,6,12,10824
15,10,6,13,10737
15,10,6,14,10949
15,10,6,15,10650
15,10,6,16,10563
15,10,6,17,10506
15,10,6,18,11197
15,10,6,19,11080
15,10,6,20,10867
15,10,6,21,10622
15,10,6,22,10019
15,10,6,23,9542
15,10,6,24,9044
15,10,7,1,8559
15,10,7,2,8303
15,10,7,3,8009
15,10,7,4,7915
15,10,7,5,7857
15,10,7,6,7699
15,10,7,7,7778
15,10,7,8,8228
15,10,7,9,8852
15,10,7,10,9527
15,10,7,11,9900
15,10,7,12,9823
15,10,7,13,9741
15,10,7,14,9714
15,10,7,15,9684
15,10,7,16,9519
15,10,7,17,9509
15,10,7,18,10471
15,10,7,19,10463
15,10,7,20,10390
15,10,7,21,10219
15,10,7,22,9789
15,10,7,23,9263
15,10,7,24,8783
15,10,1,1,8450
15,10,1,2,8024
15,10,1,3,7837
15,10,1,4,7784
15,10,1,5,7841
15,10,1,6,7797
15,10,1,7,8423
15,10,1,8,9435
15,10,1,9,10660
15,10,1,10,11396
15,10,1,11,11992
15,10,1,12,11837
15,10,1,13,11678
15,10,1,14,12007
15,10,1,15,11941
15,10,1,16,11792
15,10,1,17,11406
15,10,1,18,12119
15,10,1,19,11904
15,10,1,20,11671
15,10,1,21,11270
15,10,1,22,10583
15,10,1,23,9817
15,10,1,24,9451
15,10,2,1,9063
15,10,2,2,8754
15,10,2,3,8515
15,10,2,4,8404
15,10,2,5,8619
15,10,2,6,8693
15,10,2,7,8822
15,10,2,8,9722
15,10,2,9,10857
15,10,2,10,11560
15,10,2,11,12047
15,10,2,12,11794
15,10,2,13,11605
15,10,2,14,12035
15,10,2,15,11976
15,10,2,16,11798
15,10,2,17,11537
15,10,2,18,12260
15,10,2,19,12076
15,10,2,20,11842
15,10,2,21,11504
15,10,2,22,10852
15,10,2,23,10225
15,10,2,24,9652
15,10,3,1,9312
15,10,3,2,8961
15,10,3,3,8720
15,10,3,4,8623
15,10,3,5,8863
15,10,3,6,8968
15,10,3,7,8949
15,10,3,8,10093
15,10,3,9,11383
15,10,3,10,12008
15,10,3,11,12405
15,10,3,12,12176
15,10,3,13,12162
15,10,3,14,12589
15,10,3,15,12442
15,10,3,16,12242
15,10,3,17,11827
15,10,3,18,12296
15,10,3,19,11976
15,10,3,20,11795
15,10,3,21,11355
15,10,3,22,10724
15,10,3,23,10042
15,10,3,24,9476
15,10,4,1,9034
15,10,4,2,8792
15,10,4,3,8548
15,10,4,4,8454
15,10,4,5,8663
15,10,4,6,8842
15,10,4,7,8841
15,10,4,8,9833
15,10,4,9,11071
15,10,4,10,11678
15,10,4,11,12105
15,10,4,12,11756
15,10,4,13,11648
15,10,4,14,12032
15,10,4,15,11939
15,10,4,16,11818
15,10,4,17,11573
15,10,4,18,12108
15,10,4,19,11811
15,10,4,20,11577
15,10,4,21,11092
15,10,4,22,10505
15,10,4,23,9870
15,10,4,24,9209
15,10,5,1,8967
15,10,5,2,8706
15,10,5,3,8524
15,10,5,4,8431
15,10,5,5,8629
15,10,5,6,8794
15,10,5,7,8830
15,10,5,8,9905
15,10,5,9,10606
15,10,5,10,11573
15,10,5,11,12173
15,10,5,12,11895
15,10,5,13,11979
15,10,5,14,12365
15,10,5,15,12237
15,10,5,16,12122
15,10,5,17,11644
15,10,5,18,12088
15,10,5,19,11874
15,10,5,20,11622
15,10,5,21,11394
15,10,5,22,10729
15,10,5,23,10209
15,10,5,24,9689
15,10,6,1,9323
15,10,6,2,9066
15,10,6,3,8807
15,10,6,4,8671
15,10,6,5,8648
15,10,6,6,8600
15,10,6,7,8687
15,10,6,8,9452
15,10,6,9,10465
15,10,6,10,11249
15,10,6,11,11653
15,10,6,12,11319
15,10,6,13,11203
15,10,6,14,11409
15,10,6,15,11113
15,10,6,16,10866
15,10,6,17,10609
15,10,6,18,11303
15,10,6,19,11227
15,10,6,20,11033
15,10,6,21,10968
15,10,6,22,10510
15,10,6,23,9870
15,10,6,24,9465
15,10,7,1,9061
15,10,7,2,8800
15,10,7,3,8583
15,10,7,4,8345
15,10,7,5,8256
15,10,7,6,8068
15,10,7,7,8097
15,10,7,8,8481
15,10,7,9,9136
15,10,7,10,9832
15,10,7,11,10157
15,10,7,12,10166
15,10,7,13,10181
15,10,7,14,10223
15,10,7,15,10135
15,10,7,16,9926
15,10,7,17,9892
15,10,7,18,10876
15,10,7,19,10952
15,10,7,20,10933
15,10,7,21,10676
15,10,7,22,10232
15,10,7,23,9749
15,10,7,24,9292
15,10,1,1,8876
15,10,1,2,8580
15,10,1,3,8329
15,10,1,4,8160
15,10,1,5,8324
15,10,1,6,8486
15,10,1,7,8847
15,10,1,8,10066
15,10,1,9,11335
15,10,1,10,12047
15,10,1,11,12549
15,10,1,12,12293
15,10,1,13,12137
15,10,1,14,12436
15,10,1,15,12301
15,10,1,16,12022
15,10,1,17,11742
15,10,1,18,12224
15,10,1,19,11933
15,10,1,20,11664
15,10,1,21,11342
15,10,1,22,10657
15,10,1,23,10057
15,10,1,24,9559
15,10,2,1,9146
15,10,2,2,8842
15,10,2,3,8693
15,10,2,4,8541
15,10,2,5,8824
15,10,2,6,8924
15,10,2,7,9165
15,10,2,8,10179
15,10,2,9,11274
15,10,2,10,12042
15,10,2,11,12495
15,10,2,12,12157
15,10,2,13,12099
15,10,2,14,12454
15,10,2,15,12311
15,10,2,16,12081
15,10,2,17,11723
15,10,2,18,12282
15,10,2,19,11906
15,10,2,20,11712
15,10,2,21,11358
15,10,2,22,10688
15,10,2,23,10064
15,10,2,24,9531
15,10,3,1,9076
15,10,3,2,8801
15,10,3,3,8506
15,10,3,4,8401
15,10,3,5,8571
15,10,3,6,8667
15,10,3,7,8888
15,10,3,8,10040
15,10,3,9,11238
15,10,3,10,12000
15,10,3,11,12406
15,10,3,12,12089
15,10,3,13,12014
15,10,3,14,12333
15,10,3,15,12191
15,10,3,16,11933
15,10,3,17,11604
15,10,3,18,12170
15,10,3,19,11854
15,10,3,20,11617
15,10,3,21,11181
15,10,3,22,10593
15,10,3,23,9943
15,10,3,24,9368
15,10,4,1,8963
15,10,4,2,8708
15,10,4,3,8496
15,10,4,4,8387
15,10,4,5,8476
15,10,4,6,8608
15,10,4,7,8837
15,10,4,8,10029
15,10,4,9,11134
15,10,4,10,11841
15,10,4,11,12240
15,10,4,12,11976
15,10,4,13,11634
15,10,4,14,12303
15,10,4,15,12259
15,10,4,16,12015
15,10,4,17,11670
15,10,4,18,12356
15,10,4,19,11976
15,10,4,20,11685
15,10,4,21,11430
15,10,4,22,10834
15,10,4,23,10165
15,10,4,24,9592
15,10,5,1,9241
15,10,5,2,8952
15,10,5,3,8686
15,10,5,4,8573
15,10,5,5,8659
15,10,5,6,8787
15,10,5,7,8912
15,10,5,8,10062
15,10,5,9,11326
15,10,5,10,11859
15,10,5,11,12348
15,10,5,12,12044
15,10,5,13,12041
15,10,5,14,12540
15,10,5,15,12330
15,10,5,16,12141
15,10,5,17,11733
15,10,5,18,12276
15,10,5,19,11981
15,10,5,20,11745
15,10,5,21,11362
15,10,5,22,10893
15,10,5,23,10335
15,10,5,24,9676
15,10,6,1,9329
15,10,6,2,9036
15,10,6,3,8730
15,10,6,4,8583
15,10,6,5,8587
15,10,6,6,8541
15,10,6,7,8625
15,10,6,8,9414
15,10,6,9,10445
15,10,6,10,11163
15,10,6,11,11582
