DATE,YEAR,MONTH,WEEKDAY, HR ,PH
11/26/2014,2014,11,3,22,9049
11/26/2014,2014,11,3,23,8302
11/26/2014,2014,11,3,24,7802
11/27/2014,2014,11,4,1,7448
11/27/2014,2014,11,4,2,7292
11/27/2014,2014,11,4,3,7094
11/27/2014,2014,11,4,4,6988
11/27/2014,2014,11,4,5,7216
11/27/2014,2014,11,4,6,7387
11/27/2014,2014,11,4,7,7406
11/27/2014,2014,11,4,8,8318
11/27/2014,2014,11,4,9,9442
11/27/2014,2014,11,4,10,9958
11/27/2014,2014,11,4,11,10291
11/27/2014,2014,11,4,12,9928
11/27/2014,2014,11,4,13,9933
11/27/2014,2014,11,4,14,10328
11/27/2014,2014,11,4,15,10167
11/27/2014,2014,11,4,16,10007
11/27/2014,2014,11,4,17,9891
11/27/2014,2014,11,4,18,10429
11/27/2014,2014,11,4,19,10122
11/27/2014,2014,11,4,20,9819
11/27/2014,2014,11,4,21,9448
11/27/2014,2014,11,4,22,8707
11/27/2014,2014,11,4,23,8095
11/27/2014,2014,11,4,24,7608
11/28/2014,2014,11,5,1,7231
11/28/2014,2014,11,5,2,7099
11/28/2014,2014,11,5,3,6884
11/28/2014,2014,11,5,4,6865
11/28/2014,2014,11,5,5,7121
11/28/2014,2014,11,5,6,7338
11/28/2014,2014,11,5,7,7404
11/28/2014,2014,11,5,8,8319
11/28/2014,2014,11,5,9,9440
11/28/2014,2014,11,5,10,10145
11/28/2014,2014,11,5,11,10469
11/28/2014,2014,11,5,12,10243
11/28/2014,2014,11,5,13,10207
11/28/2014,2014,11,5,14,10609
11/28/2014,2014,11,5,15,10435
11/28/2014,2014,11,5,16,10139
11/28/2014,2014,11,5,17,9811
11/28/2014,2014,11,5,18,10570
11/28/2014,2014,11,5,19,10313
11/28/2014,2014,11,5,20,9941
11/28/2014,2014,11,5,21,9682
11/28/2014,2014,11,5,22,9155
11/28/2014,2014,11,5,23,8435
11/28/2014,2014,11,5,24,7899
11/29/2014,2014,11,6,1,7533
11/29/2014,2014,11,6,2,7314
11/29/2014,2014,11,6,3,7124
11/29/2014,2014,11,6,4,7043
11/29/2014,2014,11,6,5,7079
11/29/2014,2014,11,6,6,7028
11/29/2014,2014,11,6,7,7138
11/29/2014,2014,11,6,8,7751
11/29/2014,2014,11,6,9,8545
11/29/2014,2014,11,6,10,9053
11/29/2014,2014,11,6,11,9404
11/29/2014,2014,11,6,12,9167
11/29/2014,2014,11,6,13,9183
11/29/2014,2014,11,6,14,9409
11/29/2014,2014,11,6,15,9188
11/29/2014,2014,11,6,16,8990
11/29/2014,2014,11,6,17,8827
11/29/2014,2014,11,6,18,9755
11/29/2014,2014,11,6,19,9661
11/29/2014,2014,11,6,20,9454
11/29/2014,2014,11,6,21,9213
11/29/2014,2014,11,6,22,8688
11/29/2014,2014,11,6,23,8084
11/29/2014,2014,11,6,24,7538
11/30/2014,2014,11,7,1,7128
11/30/2014,2014,11,7,2,6920
11/30/2014,2014,11,7,3,6738
11/30/2014,2014,11,7,4,6570
11/30/2014,2014,11,7,5,6567
11/30/2014,2014,11,7,6,6494
11/30/2014,2014,11,7,7,6360
11/30/2014,2014,11,7,8,6637
11/30/2014,2014,11,7,9,7039
11/30/2014,2014,11,7,10,7535
11/30/2014,2014,11,7,11,7928
11/30/2014,2014,11,7,12,7817
11/30/2014,2014,11,7,13,7770
11/30/2014,2014,11,7,14,7784
11/30/2014,2014,11,7,15,7640
11/30/2014,2014,11,7,16,7561
11/30/2014,2014,11,7,17,7761
11/30/2014,2014,11,7,18,9048
11/30/2014,2014,11,7,19,9020
11/30/2014,2014,11,7,20,8940
11/30/2014,2014,11,7,21,8693
11/30/2014,2014,11,7,22,8218
11/30/2014,2014,11,7,23,7537
11/30/2014,2014,11,7,24,6994
12/1/2014,2014,12,1,1,6580
12/1/2014,2014,12,1,2,6371
12/1/2014,2014,12,1,3,6227
12/1/2014,2014,12,1,4,6321
12/1/2014,2014,12,1,5,6468
12/1/2014,2014,12,1,6,6934
12/1/2014,2014,12,1,7,6934
12/1/2014,2014,12,1,8,7911
12/1/2014,2014,12,1,9,9065
12/1/2014,2014,12,1,10,9640
12/1/2014,2014,12,1,11,10017
12/1/2014,2014,12,1,12,9907
12/1/2014,2014,12,1,13,9941
12/1/2014,2014,12,1,14,10313
12/1/2014,2014,12,1,15,10172
12/1/2014,2014,12,1,16,9903
12/1/2014,2014,12,1,17,9685
12/1/2014,2014,12,1,18,10502
12/1/2014,2014,12,1,19,10172
12/1/2014,2014,12,1,20,9944
12/1/2014,2014,12,1,21,9548
12/1/2014,2014,12,1,22,9001
12/1/2014,2014,12,1,23,8245
12/1/2014,2014,12,1,24,7665
12/2/2014,2014,12,2,1,7356
12/2/2014,2014,12,2,2,7095
12/2/2014,2014,12,2,3,6881
12/2/2014,2014,12,2,4,6870
12/2/2014,2014,12,2,5,7164
12/2/2014,2014,12,2,6,7372
12/2/2014,2014,12,2,7,7295
12/2/2014,2014,12,2,8,8298
12/2/2014,2014,12,2,9,9450
12/2/2014,2014,12,2,10,10039
12/2/2014,2014,12,2,11,10339
12/2/2014,2014,12,2,12,10094
12/2/2014,2014,12,2,13,9994
12/2/2014,2014,12,2,14,10372
12/2/2014,2014,12,2,15,10139
12/2/2014,2014,12,2,16,9992
12/2/2014,2014,12,2,17,9688
12/2/2014,2014,12,2,18,10458
12/2/2014,2014,12,2,19,10258
12/2/2014,2014,12,2,20,9937
12/2/2014,2014,12,2,21,9586
12/2/2014,2014,12,2,22,8991
12/2/2014,2014,12,2,23,8249
12/2/2014,2014,12,2,24,7565
12/3/2014,2014,12,3,1,7261
12/3/2014,2014,12,3,2,7082
12/3/2014,2014,12,3,3,6868
12/3/2014,2014,12,3,4,6763
12/3/2014,2014,12,3,5,7134
12/3/2014,2014,12,3,6,7349
12/3/2014,2014,12,3,7,7293
12/3/2014,2014,12,3,8,8271
12/3/2014,2014,12,3,9,9399
12/3/2014,2014,12,3,10,9918
12/3/2014,2014,12,3,11,10315
12/3/2014,2014,12,3,12,10096
12/3/2014,2014,12,3,13,10122
12/3/2014,2014,12,3,14,10524
12/3/2014,2014,12,3,15,10447
12/3/2014,2014,12,3,16,10181
12/3/2014,2014,12,3,17,9845
12/3/2014,2014,12,3,18,10569
12/3/2014,2014,12,3,19,10324
12/3/2014,2014,12,3,20,10090
12/3/2014,2014,12,3,21,9693
12/3/2014,2014,12,3,22,9088
12/3/2014,2014,12,3,23,8343
12/3/2014,2014,12,3,24,7725
12/4/2014,2014,12,4,1,7402
12/4/2014,2014,12,4,2,7166
12/4/2014,2014,12,4,3,6959
12/4/2014,2014,12,4,4,6907
12/4/2014,2014,12,4,5,7247
12/4/2014,2014,12,4,6,7488
12/4/2014,2014,12,4,7,7406
12/4/2014,2014,12,4,8,8338
12/4/2014,2014,12,4,9,9390
12/4/2014,2014,12,4,10,10056
12/4/2014,2014,12,4,11,10514
12/4/2014,2014,12,4,12,10139
12/4/2014,2014,12,4,13,10231
12/4/2014,2014,12,4,14,10690
12/4/2014,2014,12,4,15,10503
12/4/2014,2014,12,4,16,10288
12/4/2014,2014,12,4,17,10005
12/4/2014,2014,12,4,18,10742
12/4/2014,2014,12,4,19,10543
12/4/2014,2014,12,4,20,10313
12/4/2014,2014,12,4,21,9902
12/4/2014,2014,12,4,22,9331
12/4/2014,2014,12,4,23,8567
12/4/2014,2014,12,4,24,7934
12/5/2014,2014,12,5,1,7560
12/5/2014,2014,12,5,2,7302
12/5/2014,2014,12,5,3,7112
12/5/2014,2014,12,5,4,7002
12/5/2014,2014,12,5,5,7238
12/5/2014,2014,12,5,6,7453
12/5/2014,2014,12,5,7,7429
12/5/2014,2014,12,5,8,8242
12/5/2014,2014,12,5,9,9424
12/5/2014,2014,12,5,10,9983
12/5/2014,2014,12,5,11,10366
12/5/2014,2014,12,5,12,10113
12/5/2014,2014,12,5,13,10004
12/5/2014,2014,12,5,14,10360
12/5/2014,2014,12,5,15,10153
12/5/2014,2014,12,5,16,9886
12/5/2014,2014,12,5,17,9658
12/5/2014,2014,12,5,18,10452
12/5/2014,2014,12,5,19,10140
12/5/2014,2014,12,5,20,9838
12/5/2014,2014,12,5,21,9508
12/5/2014,2014,12,5,22,8919
12/5/2014,2014,12,5,23,8345
12/5/2014,2014,12,5,24,7804
12/6/2014,2014,12,6,1,7371
12/6/2014,2014,12,6,2,7108
12/6/2014,2014,12,6,3,6905
12/6/2014,2014,12,6,4,6758
12/6/2014,2014,12,6,5,6766
12/6/2014,2014,12,6,6,6800
12/6/2014,2014,12,6,7,6876
12/6/2014,2014,12,6,8,7416
12/6/2014,2014,12,6,9,8141
12/6/2014,2014,12,6,10,8660
12/6/2014,2014,12,6,11,9011
12/6/2014,2014,12,6,12,8827
12/6/2014,2014,12,6,13,8663
12/6/2014,2014,12,6,14,8766
12/6/2014,2014,12,6,15,8554
12/6/2014,2014,12,6,16,8382
12/6/2014,2014,12,6,17,8355
12/6/2014,2014,12,6,18,9228
12/6/2014,2014,12,6,19,8943
12/6/2014,2014,12,6,20,8701
12/6/2014,2014,12,6,21,8435
12/6/2014,2014,12,6,22,8031
12/6/2014,2014,12,6,23,7355
12/6/2014,2014,12,6,24,6806
12/7/2014,2014,12,7,1,6461
12/7/2014,2014,12,7,2,6223
12/7/2014,2014,12,7,3,6011
12/7/2014,2014,12,7,4,5872
12/7/2014,2014,12,7,5,5931
12/7/2014,2014,12,7,6,5919
12/7/2014,2014,12,7,7,5911
12/7/2014,2014,12,7,8,6262
12/7/2014,2014,12,7,9,6538
12/7/2014,2014,12,7,10,6954
12/7/2014,2014,12,7,11,7365
12/7/2014,2014,12,7,12,7284
12/7/2014,2014,12,7,13,7177
12/7/2014,2014,12,7,14,7117
12/7/2014,2014,12,7,15,6995
12/7/2014,2014,12,7,16,6852
12/7/2014,2014,12,7,17,7160
12/7/2014,2014,12,7,18,8194
12/7/2014,2014,12,7,19,8119
12/7/2014,2014,12,7,20,8004
12/7/2014,2014,12,7,21,7654
12/7/2014,2014,12,7,22,7154
12/7/2014,2014,12,7,23,6600
12/7/2014,2014,12,7,24,6224
12/8/2014,2014,12,1,1,5920
12/8/2014,2014,12,1,2,5720
12/8/2014,2014,12,1,3,5587
12/8/2014,2014,12,1,4,5531
12/8/2014,2014,12,1,5,5780
12/8/2014,2014,12,1,6,6121
12/8/2014,2014,12,1,7,6353
12/8/2014,2014,12,1,8,7038
12/8/2014,2014,12,1,9,7879
12/8/2014,2014,12,1,10,5428
12/8/2014,2014,12,1,11,8700
12/8/2014,2014,12,1,12,8484
12/8/2014,2014,12,1,13,8355
12/8/2014,2014,12,1,14,8516
12/8/2014,2014,12,1,15,8393
12/8/2014,2014,12,1,16,8212
12/8/2014,2014,12,1,17,8127
12/8/2014,2014,12,1,18,8739
12/8/2014,2014,12,1,19,8480
12/8/2014,2014,12,1,20,8133
12/8/2014,2014,12,1,21,7597
12/8/2014,2014,12,1,22,7077
12/8/2014,2014,12,1,23,6551
12/8/2014,2014,12,1,24,6082
12/9/2014,2014,12,2,1,5879
12/9/2014,2014,12,2,2,5737
12/9/2014,2014,12,2,3,5622
12/9/2014,2014,12,2,4,5619
12/9/2014,2014,12,2,5,5807
12/9/2014,2014,12,2,6,6161
12/9/2014,2014,12,2,7,6418
12/9/2014,2014,12,2,8,7315
12/9/2014,2014,12,2,9,8370
12/9/2014,2014,12,2,10,9010
12/9/2014,2014,12,2,11,9442
12/9/2014,2014,12,2,12,9235
12/9/2014,2014,12,2,13,9110
12/9/2014,2014,12,2,14,9414
12/9/2014,2014,12,2,15,9272
12/9/2014,2014,12,2,16,9312
12/9/2014,2014,12,2,17,9209
12/9/2014,2014,12,2,18,9848
12/9/2014,2014,12,2,19,9618
12/9/2014,2014,12,2,20,9210
12/9/2014,2014,12,2,21,8894
12/9/2014,2014,12,2,22,8289
12/9/2014,2014,12,2,23,7562
12/9/2014,2014,12,2,24,7065
12/10/2014,2014,12,3,1,6713
12/10/2014,2014,12,3,2,6558
12/10/2014,2014,12,3,3,6427
12/10/2014,2014,12,3,4,6351
12/10/2014,2014,12,3,5,6742
12/10/2014,2014,12,3,6,6976
12/10/2014,2014,12,3,7,6944
12/10/2014,2014,12,3,8,7855
12/10/2014,2014,12,3,9,9034
12/10/2014,2014,12,3,10,9714
12/10/2014,2014,12,3,11,10120
12/10/2014,2014,12,3,12,9911
12/10/2014,2014,12,3,13,9935
12/10/2014,2014,12,3,14,10314
12/10/2014,2014,12,3,15,10113
12/10/2014,2014,12,3,16,9914
12/10/2014,2014,12,3,17,9553
12/10/2014,2014,12,3,18,10313
12/10/2014,2014,12,3,19,10102
12/10/2014,2014,12,3,20,9719
12/10/2014,2014,12,3,21,9384
12/10/2014,2014,12,3,22,8761
12/10/2014,2014,12,3,23,8067
12/10/2014,2014,12,3,24,7449
12/11/2014,2014,12,4,1,7128
12/11/2014,2014,12,4,2,6948
12/11/2014,2014,12,4,3,6761
12/11/2014,2014,12,4,4,6707
12/11/2014,2014,12,4,5,7005
12/11/2014,2014,12,4,6,7229
12/11/2014,2014,12,4,7,7194
12/11/2014,2014,12,4,8,8119
12/11/2014,2014,12,4,9,9273
12/11/2014,2014,12,4,10,9955
12/11/2014,2014,12,4,11,10291
12/11/2014,2014,12,4,12,10057
12/11/2014,2014,12,4,13,10063
12/11/2014,2014,12,4,14,10426
12/11/2014,2014,12,4,15,10334
12/11/2014,2014,12,4,16,10110
12/11/2014,2014,12,4,17,9687
12/11/2014,2014,12,4,18,10505
12/11/2014,2014,12,4,19,10263
12/11/2014,2014,12,4,20,9982
12/11/2014,2014,12,4,21,9634
12/11/2014,2014,12,4,22,9081
12/11/2014,2014,12,4,23,8413
12/11/2014,2014,12,4,24,7746
12/12/2014,2014,12,5,1,7399
12/12/2014,2014,12,5,2,7139
12/12/2014,2014,12,5,3,6940
12/12/2014,2014,12,5,4,6861
12/12/2014,2014,12,5,5,7106
12/12/2014,2014,12,5,6,7260
12/12/2014,2014,12,5,7,7284
12/12/2014,2014,12,5,8,8170
12/12/2014,2014,12,5,9,9337
12/12/2014,2014,12,5,10,10001
12/12/2014,2014,12,5,11,10308
12/12/2014,2014,12,5,12,10135
12/12/2014,2014,12,5,13,10119
12/12/2014,2014,12,5,14,10481
12/12/2014,2014,12,5,15,10342
12/12/2014,2014,12,5,16,10154
12/12/2014,2014,12,5,17,9612
12/12/2014,2014,12,5,18,10438
12/12/2014,2014,12,5,19,10282
12/12/2014,2014,12,5,20,9992
12/12/2014,2014,12,5,21,9681
12/12/2014,2014,12,5,22,9221
12/12/2014,2014,12,5,23,8582
12/12/2014,2014,12,5,24,8015
12/13/2014,2014,12,6,1,7465
12/13/2014,2014,12,6,2,7267
12/13/2014,2014,12,6,3,7055
12/13/2014,2014,12,6,4,6963
12/13/2014,2014,12,6,5,7026
12/13/2014,2014,12,6,6,7089
12/13/2014,2014,12,6,7,7096
12/13/2014,2014,12,6,8,7628
12/13/2014,2014,12,6,9,8453
12/13/2014,2014,12,6,10,9061
12/13/2014,2014,12,6,11,9443
12/13/2014,2014,12,6,12,9306
12/13/2014,2014,12,6,13,9228
12/13/2014,2014,12,6,14,9372
12/13/2014,2014,12,6,15,8995
12/13/2014,2014,12,6,16,8864
12/13/2014,2014,12,6,17,8664
12/13/2014,2014,12,6,18,9639
12/13/2014,2014,12,6,19,9524
12/13/2014,2014,12,6,20,9299
12/13/2014,2014,12,6,21,9140
12/13/2014,2014,12,6,22,8667
12/13/2014,2014,12,6,23,8156
12/13/2014,2014,12,6,24,7568
12/14/2014,2014,12,7,1,7134
12/14/2014,2014,12,7,2,6876
12/14/2014,2014,12,7,3,6715
12/14/2014,2014,12,7,4,6630
12/14/2014,2014,12,7,5,6579
12/14/2014,2014,12,7,6,6550
12/14/2014,2014,12,7,7,6464
12/14/2014,2014,12,7,8,6787
12/14/2014,2014,12,7,9,7312
12/14/2014,2014,12,7,10,7795
12/14/2014,2014,12,7,11,8084
12/14/2014,2014,12,7,12,8042
12/14/2014,2014,12,7,13,8058
12/14/2014,2014,12,7,14,8118
12/14/2014,2014,12,7,15,7899
12/14/2014,2014,12,7,16,7808
12/14/2014,2014,12,7,17,7837
12/14/2014,2014,12,7,18,9124
12/14/2014,2014,12,7,19,9115
12/14/2014,2014,12,7,20,9048
12/14/2014,2014,12,7,21,8834
12/14/2014,2014,12,7,22,8284
12/14/2014,2014,12,7,23,7683
12/14/2014,2014,12,7,24,7084
12/15/2014,2014,12,1,1,6763
12/15/2014,2014,12,1,2,6575
12/15/2014,2014,12,1,3,6382
12/15/2014,2014,12,1,4,6373
12/15/2014,2014,12,1,5,6681
12/15/2014,2014,12,1,6,7012
12/15/2014,2014,12,1,7,7085
12/15/2014,2014,12,1,8,7932
12/15/2014,2014,12,1,9,9019
12/15/2014,2014,12,1,10,9722
12/15/2014,2014,12,1,11,10072
12/15/2014,2014,12,1,12,9833
12/15/2014,2014,12,1,13,9760
12/15/2014,2014,12,1,14,10153
12/15/2014,2014,12,1,15,9998
12/15/2014,2014,12,1,16,9950
12/15/2014,2014,12,1,17,9689
12/15/2014,2014,12,1,18,10349
12/15/2014,2014,12,1,19,10173
12/15/2014,2014,12,1,20,9861
12/15/2014,2014,12,1,21,9565
12/15/2014,2014,12,1,22,9012
12/15/2014,2014,12,1,23,8295
12/15/2014,2014,12,1,24,7705
12/16/2014,2014,12,2,1,7239
