DATE,YEAR,MONTH,DAY, HR ,LUZON,VISAYAS,MINDANAO,PH
10/20/2015,2015,10,20, 10 ,7313,1562,1355,10230
10/20/2015,2015,10,20, 11 ,7551,1581,1417,10549
10/20/2015,2015,10,20, 12 ,7421,1555,1388,10364
10/20/2015,2015,10,20, 13 ,7393,1524,1349,10266
10/20/2015,2015,10,20, 14 ,7671,1614,1450,10735
10/20/2015,2015,10,20, 15 ,7555,1597,1433,10585
10/20/2015,2015,10,20, 16 ,7396,1580,1397,10373
10/20/2015,2015,10,20, 17 ,7138,1514,1367,10019
10/20/2015,2015,10,20, 18 ,7308,1679,1465,10452
10/20/2015,2015,10,20, 19 ,7187,1663,1427,10277
10/20/2015,2015,10,20, 20 ,7003,1603,1393,9999
10/20/2015,2015,10,20, 21 ,6726,1529,1336,9591
10/20/2015,2015,10,20, 22 ,6498,1401,1244,9143
10/20/2015,2015,10,20, 23 ,6078,1297,1150,8525
10/20/2015,2015,10,20, 24 ,5701,1214,1050,7965
10/21/2015,2015,10,21, 1 ,5499,1171,1009,7679
10/21/2015,2015,10,21, 2 ,5323,1135,980,7438
10/21/2015,2015,10,21, 3 ,5135,1113,953,7201
10/21/2015,2015,10,21, 4 ,5105,1099,940,7144
10/21/2015,2015,10,21, 5 ,5299,1131,1009,7439
10/21/2015,2015,10,21, 6 ,5361,1138,1022,7521
10/21/2015,2015,10,21, 7 ,5493,1112,948,7553
10/21/2015,2015,10,21, 8 ,6241,1277,1089,8607
10/21/2015,2015,10,21, 9 ,6880,1495,1276,9651
10/21/2015,2015,10,21, 10 ,7389,1591,1373,10353
10/21/2015,2015,10,21, 11 ,7633,1652,1428,10713
10/21/2015,2015,10,21, 12 ,7502,1607,1338,10447
10/21/2015,2015,10,21, 13 ,7490,1598,1365,10453
10/21/2015,2015,10,21, 14 ,7790,1672,1457,10919
10/21/2015,2015,10,21, 15 ,7643,1640,1441,10724
10/21/2015,2015,10,21, 16 ,7477,1603,1413,10493
10/21/2015,2015,10,21, 17 ,7153,1530,1385,10068
10/21/2015,2015,10,21, 18 ,7380,1699,1502,10581
10/21/2015,2015,10,21, 19 ,7292,1670,1466,10428
10/21/2015,2015,10,21, 20 ,7137,1626,1439,10202
10/21/2015,2015,10,21, 21 ,6881,1541,1377,9799
10/21/2015,2015,10,21, 22 ,6669,1416,1240,9325
10/21/2015,2015,10,21, 23 ,6284,1302,1137,8723
10/21/2015,2015,10,21, 24 ,5794,1236,1069,8099
10/22/2015,2015,10,22, 1 ,5566,1182,1018,7766
10/22/2015,2015,10,22, 2 ,5399,1137,979,7515
10/22/2015,2015,10,22, 3 ,5293,1111,950,7354
10/22/2015,2015,10,22, 4 ,5190,1092,943,7225
10/22/2015,2015,10,22, 5 ,5377,1116,988,7481
10/22/2015,2015,10,22, 6 ,5444,1126,997,7567
10/22/2015,2015,10,22, 7 ,5579,1102,941,7622
10/22/2015,2015,10,22, 8 ,6341,1274,1086,8701
10/22/2015,2015,10,22, 9 ,7114,1468,1252,9834
10/22/2015,2015,10,22, 10 ,7410,1532,1326,10268
10/22/2015,2015,10,22, 11 ,7791,1544,1407,10742
10/22/2015,2015,10,22, 12 ,7652,1513,1369,10534
10/22/2015,2015,10,22, 13 ,7718,1518,1382,10618
10/22/2015,2015,10,22, 14 ,8006,1645,1420,11071
10/22/2015,2015,10,22, 15 ,7836,1647,1358,10841
10/22/2015,2015,10,22, 16 ,7666,1598,1334,10598
10/22/2015,2015,10,22, 17 ,7292,1523,1290,10105
10/22/2015,2015,10,22, 18 ,7578,1698,1482,10758
10/22/2015,2015,10,22, 19 ,7515,1655,1442,10612
10/22/2015,2015,10,22, 20 ,7292,1609,1380,10281
10/22/2015,2015,10,22, 21 ,7048,1531,1323,9902
10/22/2015,2015,10,22, 22 ,6745,1410,1214,9369
10/22/2015,2015,10,22, 23 ,6379,1261,1132,8772
10/22/2015,2015,10,22, 24 ,6029,1219,1126,8374
10/23/2015,2015,10,23, 1 ,5731,1163,1016,7910
10/23/2015,2015,10,23, 2 ,5571,1144,983,7698
10/23/2015,2015,10,23, 3 ,5428,1111,960,7499
10/23/2015,2015,10,23, 4 ,5352,1102,959,7413
10/23/2015,2015,10,23, 5 ,5445,1125,994,7564
10/23/2015,2015,10,23, 6 ,5474,1129,996,7599
10/23/2015,2015,10,23, 7 ,5650,1113,958,7721
10/23/2015,2015,10,23, 8 ,6390,1270,1070,8730
10/23/2015,2015,10,23, 9 ,7160,1455,1249,9864
10/23/2015,2015,10,23, 10 ,7622,1573,1306,10501
10/23/2015,2015,10,23, 11 ,7932,1627,1293,10852
10/23/2015,2015,10,23, 12 ,7800,1589,1239,10628
10/23/2015,2015,10,23, 13 ,7764,1618,1360,10742
10/23/2015,2015,10,23, 14 ,8125,1669,1407,11201
10/23/2015,2015,10,23, 15 ,7946,1633,1360,10939
10/23/2015,2015,10,23, 16 ,7792,1586,1357,10735
10/23/2015,2015,10,23, 17 ,7471,1526,1334,10331
10/23/2015,2015,10,23, 18 ,7708,1668,1467,10843
10/23/2015,2015,10,23, 19 ,7620,1639,1432,10691
10/23/2015,2015,10,23, 20 ,7381,1587,1419,10387
10/23/2015,2015,10,23, 21 ,7235,1510,1333,10078
10/23/2015,2015,10,23, 22 ,6949,1393,1232,9574
10/23/2015,2015,10,23, 23 ,6571,1294,1145,9010
10/23/2015,2015,10,23, 24 ,6155,1216,1080,8451
10/24/2015,2015,10,24, 1 ,5911,1166,1006,8083
10/24/2015,2015,10,24, 2 ,5688,1135,954,7777
10/24/2015,2015,10,24, 3 ,5520,1104,948,7572
10/24/2015,2015,10,24, 4 ,5367,1084,933,7384
10/24/2015,2015,10,24, 5 ,5397,1097,945,7439
10/24/2015,2015,10,24, 6 ,5288,1081,944,7313
10/24/2015,2015,10,24, 7 ,5475,1077,920,7472
10/24/2015,2015,10,24, 8 ,5991,1195,1012,8198
10/24/2015,2015,10,24, 9 ,6577,1376,1137,9090
10/24/2015,2015,10,24, 10 ,7105,1478,1242,9825
10/24/2015,2015,10,24, 11 ,7432,1547,1303,10282
10/24/2015,2015,10,24, 12 ,7398,1523,1286,10207
10/24/2015,2015,10,24, 13 ,7392,1470,1304,10166
10/24/2015,2015,10,24, 14 ,7535,1565,1349,10449
10/24/2015,2015,10,24, 15 ,7348,1516,1287,10151
10/24/2015,2015,10,24, 16 ,7090,1465,1262,9817
10/24/2015,2015,10,24, 17 ,6785,1418,1272,9475
10/24/2015,2015,10,24, 18 ,7277,1637,1409,10323
10/24/2015,2015,10,24, 19 ,7255,1611,1389,10255
10/24/2015,2015,10,24, 20 ,7194,1570,1339,10103
10/24/2015,2015,10,24, 21 ,7086,1503,1301,9890
10/24/2015,2015,10,24, 22 ,6810,1404,1199,9413
10/24/2015,2015,10,24, 23 ,6511,1308,1120,8939
10/24/2015,2015,10,24, 24 ,6117,1230,1053,8400
10/25/2015,2015,10,25, 1 ,5857,1171,1019,8047
10/25/2015,2015,10,25, 2 ,5638,1130,955,7723
10/25/2015,2015,10,25, 3 ,5475,1092,924,7491
10/25/2015,2015,10,25, 4 ,5328,1074,907,7309
10/25/2015,2015,10,25, 5 ,5233,1068,916,7217
10/25/2015,2015,10,25, 6 ,5019,1036,905,6960
10/25/2015,2015,10,25, 7 ,5041,1040,899,6980
10/25/2015,2015,10,25, 8 ,5417,1110,929,7456
10/25/2015,2015,10,25, 9 ,5809,1197,1007,8013
10/25/2015,2015,10,25, 10 ,6314,1276,1092,8682
10/25/2015,2015,10,25, 11 ,6536,1320,1154,9010
10/25/2015,2015,10,25, 12 ,6512,1333,1182,9027
10/25/2015,2015,10,25, 13 ,6539,1346,1191,9076
10/25/2015,2015,10,25, 14 ,6599,1355,1192,9146
10/25/2015,2015,10,25, 15 ,6495,1336,1174,9005
10/25/2015,2015,10,25, 16 ,6396,1309,1154,8859
10/25/2015,2015,10,25, 17 ,6303,1290,1155,8748
10/25/2015,2015,10,25, 18 ,6933,1537,1301,9771
10/25/2015,2015,10,25, 19 ,7039,1526,1355,9920
10/25/2015,2015,10,25, 20 ,7092,1481,1273,9846
10/25/2015,2015,10,25, 21 ,6993,1415,1226,9634
10/25/2015,2015,10,25, 22 ,6669,1326,1144,9139
10/25/2015,2015,10,25, 23 ,6282,1243,1053,8578
10/25/2015,2015,10,25, 24 ,5977,1165,996,8138
10/26/2015,2015,10,26, 1 ,5692,1114,944,7750
10/26/2015,2015,10,26, 2 ,5420,1066,906,7392
10/26/2015,2015,10,26, 3 ,5325,1040,875,7240
10/26/2015,2015,10,26, 4 ,5216,1019,863,7098
10/26/2015,2015,10,26, 5 ,5289,1038,883,7210
10/26/2015,2015,10,26, 6 ,5285,1044,909,7238
10/26/2015,2015,10,26, 7 ,5596,1069,917,7582
10/26/2015,2015,10,26, 8 ,6587,1260,1057,8904
10/26/2015,2015,10,26, 9 ,7362,1485,1253,10100
10/26/2015,2015,10,26, 10 ,7908,1597,1352,10857
10/26/2015,2015,10,26, 11 ,8237,1659,1369,11265
10/26/2015,2015,10,26, 12 ,8173,1608,1342,11123
10/26/2015,2015,10,26, 13 ,8171,1598,1373,11142
10/26/2015,2015,10,26, 14 ,8479,1665,1426,11570
10/26/2015,2015,10,26, 15 ,8259,1644,1397,11300
10/26/2015,2015,10,26, 16 ,8091,1611,1390,11092
10/26/2015,2015,10,26, 17 ,7825,1515,1332,10672
10/26/2015,2015,10,26, 18 ,8061,1683,1436,11180
10/26/2015,2015,10,26, 19 ,7848,1654,1415,10917
10/26/2015,2015,10,26, 20 ,7738,1598,1363,10699
10/26/2015,2015,10,26, 21 ,7458,1527,1307,10292
10/26/2015,2015,10,26, 22 ,7240,1388,1212,9840
10/26/2015,2015,10,26, 23 ,6810,1276,1118,9204
10/26/2015,2015,10,26, 24 ,6398,1199,1022,8619
10/27/2015,2015,10,27, 1 ,6072,1138,998,8208
10/27/2015,2015,10,27, 2 ,5952,1101,964,8017
10/27/2015,2015,10,27, 3 ,5784,1083,937,7804
10/27/2015,2015,10,27, 4 ,5604,1066,918,7588
10/27/2015,2015,10,27, 5 ,5652,1076,945,7673
10/27/2015,2015,10,27, 6 ,5683,1080,949,7712
10/27/2015,2015,10,27, 7 ,5939,1115,959,8013
10/27/2015,2015,10,27, 8 ,6710,1284,1066,9060
10/27/2015,2015,10,27, 9 ,7356,1471,1267,10094
10/27/2015,2015,10,27, 10 ,7913,1585,1372,10870
10/27/2015,2015,10,27, 11 ,8241,1666,1307,11214
10/27/2015,2015,10,27, 12 ,8159,1623,1346,11128
10/27/2015,2015,10,27, 13 ,8180,1629,1399,11208
10/27/2015,2015,10,27, 14 ,8407,1699,1447,11553
10/27/2015,2015,10,27, 15 ,8236,1668,1419,11323
10/27/2015,2015,10,27, 16 ,8084,1618,1385,11087
10/27/2015,2015,10,27, 17 ,7737,1545,1339,10621
10/27/2015,2015,10,27, 18 ,7918,1717,1462,11097
10/27/2015,2015,10,27, 19 ,7842,1679,1422,10943
10/27/2015,2015,10,27, 20 ,7598,1615,1394,10607
10/27/2015,2015,10,27, 21 ,7432,1527,1334,10293
10/27/2015,2015,10,27, 22 ,7123,1410,1247,9780
10/27/2015,2015,10,27, 23 ,6661,1307,1134,9102
10/27/2015,2015,10,27, 24 ,6248,1222,1067,8537
10/28/2015,2015,10,28, 1 ,6013,1181,1027,8221
10/28/2015,2015,10,28, 2 ,5813,1141,985,7939
10/28/2015,2015,10,28, 3 ,5623,1112,952,7687
10/28/2015,2015,10,28, 4 ,5535,1094,955,7584
10/28/2015,2015,10,28, 5 ,5552,1107,978,7637
10/28/2015,2015,10,28, 6 ,5532,1097,976,7605
10/28/2015,2015,10,28, 7 ,5781,1122,975,7878
10/28/2015,2015,10,28, 8 ,6587,1295,1065,8947
10/28/2015,2015,10,28, 9 ,7315,1487,1300,10102
10/28/2015,2015,10,28, 10 ,7817,1592,1381,10790
10/28/2015,2015,10,28, 11 ,8069,1658,1413,11140
10/28/2015,2015,10,28, 12 ,7923,1620,1339,10882
10/28/2015,2015,10,28, 13 ,7901,1605,1397,10903
10/28/2015,2015,10,28, 14 ,8178,1692,1397,11267
10/28/2015,2015,10,28, 15 ,7996,1658,1362,11016
10/28/2015,2015,10,28, 16 ,7806,1620,1351,10777
10/28/2015,2015,10,28, 17 ,7400,1543,1329,10272
10/28/2015,2015,10,28, 18 ,7718,1705,1457,10880
10/28/2015,2015,10,28, 19 ,7609,1660,1411,10680
10/28/2015,2015,10,28, 20 ,7410,1607,1371,10388
10/28/2015,2015,10,28, 21 ,7285,1518,1339,10142
10/28/2015,2015,10,28, 22 ,6965,1401,1232,9598
10/28/2015,2015,10,28, 23 ,6543,1296,1139,8978
10/28/2015,2015,10,28, 24 ,6156,1190,1041,8387
10/29/2015,2015,10,29, 1 ,5931,1186,1011,8128
10/29/2015,2015,10,29, 2 ,5774,1149,972,7895
10/29/2015,2015,10,29, 3 ,5619,1112,958,7689
10/29/2015,2015,10,29, 4 ,5559,1090,931,7580
10/29/2015,2015,10,29, 5 ,5531,1094,952,7577
10/29/2015,2015,10,29, 6 ,5576,1091,965,7632
10/29/2015,2015,10,29, 7 ,5759,1115,955,7829
10/29/2015,2015,10,29, 8 ,6500,1280,1102,8882
10/29/2015,2015,10,29, 9 ,7256,1470,1266,9992
10/29/2015,2015,10,29, 10 ,7734,1519,1346,10599
10/29/2015,2015,10,29, 11 ,8057,1562,1375,10994
10/29/2015,2015,10,29, 12 ,7827,1553,1336,10716
10/29/2015,2015,10,29, 13 ,7849,1560,1330,10739
10/29/2015,2015,10,29, 14 ,8113,1628,1357,11098
10/29/2015,2015,10,29, 15 ,7986,1585,1353,10924
10/29/2015,2015,10,29, 16 ,7807,1556,1344,10707
10/29/2015,2015,10,29, 17 ,7402,1504,1332,10238
10/29/2015,2015,10,29, 18 ,7767,1657,1457,10881
10/29/2015,2015,10,29, 19 ,7563,1604,1385,10552
10/29/2015,2015,10,29, 20 ,7340,1569,1335,10244
10/29/2015,2015,10,29, 21 ,7182,1494,1272,9948
10/29/2015,2015,10,29, 22 ,6917,1381,1141,9439
10/29/2015,2015,10,29, 23 ,6487,1278,1085,8850
10/29/2015,2015,10,29, 24 ,6108,1200,1018,8326
10/30/2015,2015,10,30, 1 ,5924,1159,978,8061
10/30/2015,2015,10,30, 2 ,5729,1136,953,7818
10/30/2015,2015,10,30, 3 ,5549,1106,932,7587
10/30/2015,2015,10,30, 4 ,5421,1096,922,7439
10/30/2015,2015,10,30, 5 ,5515,1108,946,7569
10/30/2015,2015,10,30, 6 ,5500,1110,956,7566
10/30/2015,2015,10,30, 7 ,5759,1128,945,7832
10/30/2015,2015,10,30, 8 ,6438,1280,1090,8808
10/30/2015,2015,10,30, 9 ,7205,1483,1229,9917
10/30/2015,2015,10,30, 10 ,7728,1581,1301,10610
10/30/2015,2015,10,30, 11 ,8027,1637,1356,11020
10/30/2015,2015,10,30, 12 ,7909,1577,1313,10799
10/30/2015,2015,10,30, 13 ,7847,1562,1348,10757
10/30/2015,2015,10,30, 14 ,8127,1626,1316,11069
10/30/2015,2015,10,30, 15 ,7945,1598,1324,10867
10/30/2015,2015,10,30, 16 ,7721,1556,1303,10580
10/30/2015,2015,10,30, 17 ,7281,1479,1268,10028
10/30/2015,2015,10,30, 18 ,7625,1639,1360,10624
10/30/2015,2015,10,30, 19 ,7491,1590,1349,10430
10/30/2015,2015,10,30, 20 ,7341,1533,1308,10182
10/30/2015,2015,10,30, 21 ,7230,1454,1256,9940
10/30/2015,2015,10,30, 22 ,6943,1359,1183,9485
10/30/2015,2015,10,30, 23 ,6578,1267,1128,8973
10/30/2015,2015,10,30, 24 ,6219,1195,982,8396
10/31/2015,2015,10,31, 1 ,5954,1148,967,8069
10/31/2015,2015,10,31, 2 ,5789,1115,977,7881
10/31/2015,2015,10,31, 3 ,5552,1093,956,7601
10/31/2015,2015,10,31, 4 ,5445,1078,934,7457
10/31/2015,2015,10,31, 5 ,5445,1085,946,7476
10/31/2015,2015,10,31, 6 ,5338,1058,936,7332
10/31/2015,2015,10,31, 7 ,5318,1077,948,7343
10/31/2015,2015,10,31, 8 ,5744,1173,1024,7941
10/31/2015,2015,10,31, 9 ,6309,1322,1138,8769
10/31/2015,2015,10,31, 10 ,6761,1337,1183,9281
10/31/2015,2015,10,31, 11 ,7000,1373,1198,9571
10/31/2015,2015,10,31, 12 ,6877,1365,1177,9419
10/31/2015,2015,10,31, 13 ,6843,1336,1174,9353
10/31/2015,2015,10,31, 14 ,6907,1353,1184,9444
10/31/2015,2015,10,31, 15 ,6634,1305,1183,9122
10/31/2015,2015,10,31, 16 ,6362,1272,1191,8825
10/31/2015,2015,10,31, 17 ,6126,1297,1166,8589
10/31/2015,2015,10,31, 18 ,6694,1496,1277,9467
10/31/2015,2015,10,31, 19 ,6705,1477,1216,9398
10/31/2015,2015,10,31, 20 ,6619,1435,1190,9244
10/31/2015,2015,10,31, 21 ,6585,1373,1182,9140
10/31/2015,2015,10,31, 22 ,6322,1282,1110,8714
10/31/2015,2015,10,31, 23 ,5997,1185,1075,8257
10/31/2015,2015,10,31, 24 ,5656,1105,1014,7775
11/1/2015,2015,11,1, 1 ,5418,1075,971,7464
11/1/2015,2015,11,1, 2 ,5223,1044,940,7207
11/1/2015,2015,11,1, 3 ,4990,1019,916,6925
11/1/2015,2015,11,1, 4 ,4963,1005,891,6859
11/1/2015,2015,11,1, 5 ,4857,1009,899,6765
11/1/2015,2015,11,1, 6 ,4646,979,877,6502
11/1/2015,2015,11,1, 7 ,4495,982,857,6334
11/1/2015,2015,11,1, 8 ,4669,1018,869,6556
11/1/2015,2015,11,1, 9 ,4864,1072,905,6841
11/1/2015,2015,11,1, 10 ,5071,1116,968,7155
11/1/2015,2015,11,1, 11 ,5166,1160,1020,7346
11/1/2015,2015,11,1, 12 ,5286,1169,1025,7480
11/1/2015,2015,11,1, 13 ,5298,1174,1018,7490
11/1/2015,2015,11,1, 14 ,5240,1166,1025,7431
11/1/2015,2015,11,1, 15 ,5133,1163,1013,7309
11/1/2015,2015,11,1, 16 ,4999,1133,987,7119
11/1/2015,2015,11,1, 17 ,5040,1133,1053,7226
11/1/2015,2015,11,1, 18 ,5674,1347,1190,8211
11/1/2015,2015,11,1, 19 ,5790,1336,1183,8309
11/1/2015,2015,11,1, 20 ,5847,1320,1131,8298
11/1/2015,2015,11,1, 21 ,5737,1269,1120,8126
11/1/2015,2015,11,1, 22 ,5531,1208,1038,7777
11/1/2015,2015,11,1, 23 ,5279,1145,980,7404
11/1/2015,2015,11,1, 24 ,5030,1098,920,7048
11/2/2015,2015,11,2, 1 ,4836,1064,892,6792
11/2/2015,2015,11,2, 2 ,4649,1024,861,6534
11/2/2015,2015,11,2, 3 ,4509,988,853,6350
11/2/2015,2015,11,2, 4 ,4449,965,837,6251
11/2/2015,2015,11,2, 5 ,4505,985,867,6357
11/2/2015,2015,11,2, 6 ,4674,995,861,6530
11/2/2015,2015,11,2, 7 ,5041,1001,832,6874
11/2/2015,2015,11,2, 8 ,5890,1116,962,7968
11/2/2015,2015,11,2, 9 ,6718,1269,1062,9049
11/2/2015,2015,11,2, 10 ,7265,1350,1128,9743
11/2/2015,2015,11,2, 11 ,7554,1411,1139,10104
11/2/2015,2015,11,2, 12 ,7455,1399,1135,9989
11/2/2015,2015,11,2, 13 ,7410,1405,1127,9942
11/2/2015,2015,11,2, 14 ,7737,1434,1135,10306
11/2/2015,2015,11,2, 15 ,7567,1406,1153,10126
11/2/2015,2015,11,2, 16 ,7375,1385,1135,9895
11/2/2015,2015,11,2, 17 ,7076,1366,1181,9623
11/2/2015,2015,11,2, 18 ,7477,1539,1271,10287
11/2/2015,2015,11,2, 19 ,7369,1506,1247,10122
11/2/2015,2015,11,2, 20 ,7225,1469,1220,9914
11/2/2015,2015,11,2, 21 ,7024,1398,1142,9564
11/2/2015,2015,11,2, 22 ,6694,1287,1031,9012
11/2/2015,2015,11,2, 23 ,6281,1195,952,8428
11/2/2015,2015,11,2, 24 ,5915,1138,899,7952
11/3/2015,2015,11,3, 1 ,5695,1089,866,7650
11/3/2015,2015,11,3, 2 ,5522,1046,844,7412
11/3/2015,2015,11,3, 3 ,5328,1019,828,7175
11/3/2015,2015,11,3, 4 ,5243,1012,827,7082
11/3/2015,2015,11,3, 5 ,5339,1043,876,7258
11/3/2015,2015,11,3, 6 ,5514,1072,926,7512
11/3/2015,2015,11,3, 7 ,5633,1051,870,7554
11/3/2015,2015,11,3, 8 ,6423,1198,1009,8630
11/3/2015,2015,11,3, 9 ,7197,1413,1183,9793
11/3/2015,2015,11,3, 10 ,7625,1510,1283,10418
11/3/2015,2015,11,3, 11 ,7989,1568,1367,10924
11/3/2015,2015,11,3, 12 ,7847,1542,1327,10716
11/3/2015,2015,11,3, 13 ,7894,1528,1327,10749
11/3/2015,2015,11,3, 14 ,8158,1595,1373,11126
11/3/2015,2015,11,3, 15 ,8017,1584,1361,10962
11/3/2015,2015,11,3, 16 ,7831,1550,1314,10695
11/3/2015,2015,11,3, 17 ,7479,1477,1334,10290
11/3/2015,2015,11,3, 18 ,7797,1660,1443,10900
11/3/2015,2015,11,3, 19 ,7612,1627,1383,10622
11/3/2015,2015,11,3, 20 ,7459,1573,1328,10360
11/3/2015,2015,11,3, 21 ,7341,1493,1271,10105
11/3/2015,2015,11,3, 22 ,6923,1367,1140,9430
11/3/2015,2015,11,3, 23 ,6578,1273,1038,8889
11/3/2015,2015,11,3, 24 ,6221,1203,989,8413
11/4/2015,2015,11,4, 1 ,5940,1159,927,8026
11/4/2015,2015,11,4, 2 ,5731,1125,901,7757
11/4/2015,2015,11,4, 3 ,5572,1086,877,7535
11/4/2015,2015,11,4, 4 ,5467,1069,867,7403
11/4/2015,2015,11,4, 5 ,5635,1111,932,7678
11/4/2015,2015,11,4, 6 ,5686,1125,962,7773
11/4/2015,2015,11,4, 7 ,5798,1094,910,7802
11/4/2015,2015,11,4, 8 ,6637,1273,1045,8955
11/4/2015,2015,11,4, 9 ,7347,1462,1215,10024
11/4/2015,2015,11,4, 10 ,7836,1544,1333,10713
11/4/2015,2015,11,4, 11 ,8118,1595,1358,11071
11/4/2015,2015,11,4, 12 ,7948,1556,1308,10812
11/4/2015,2015,11,4, 13 ,8001,1562,1323,10886
11/4/2015,2015,11,4, 14 ,8305,1631,1362,11298
11/4/2015,2015,11,4, 15 ,8178,1613,1333,11124
11/4/2015,2015,11,4, 16 ,7992,1565,1307,10864
11/4/2015,2015,11,4, 17 ,7641,1508,1308,10457
11/4/2015,2015,11,4, 18 ,7984,1672,1439,11095
11/4/2015,2015,11,4, 19 ,7872,1637,1384,10893
11/4/2015,2015,11,4, 20 ,7696,1578,1330,10604
11/4/2015,2015,11,4, 21 ,7558,1521,1284,10363
11/4/2015,2015,11,4, 22 ,7155,1384,1150,9689
11/4/2015,2015,11,4, 23 ,6807,1283,1070,9160
11/4/2015,2015,11,4, 24 ,6393,1208,994,8595
11/5/2015,2015,11,5, 1 ,6124,1162,964,8250
11/5/2015,2015,11,5, 2 ,5914,1132,932,7978
11/5/2015,2015,11,5, 3 ,5724,1097,912,7733
11/5/2015,2015,11,5, 4 ,5598,1088,901,7587
11/5/2015,2015,11,5, 5 ,5752,1116,946,7814
11/5/2015,2015,11,5, 6 ,5758,1135,970,7863
11/5/2015,2015,11,5, 7 ,5860,1101,915,7876
11/5/2015,2015,11,5, 8 ,6563,1259,1067,8889
11/5/2015,2015,11,5, 9 ,7376,1463,1233,10072
11/5/2015,2015,11,5, 10 ,7924,1543,1319,10786
11/5/2015,2015,11,5, 11 ,8234,1604,1353,11191
11/5/2015,2015,11,5, 12 ,8018,1562,1316,10896
11/5/2015,2015,11,5, 13 ,8070,1546,1340,10956
11/5/2015,2015,11,5, 14 ,8338,1627,1366,11331
11/5/2015,2015,11,5, 15 ,8240,1591,1347,11178
11/5/2015,2015,11,5, 16 ,8030,1549,1325,10904
11/5/2015,2015,11,5, 17 ,7674,1500,1341,10515
11/5/2015,2015,11,5, 18 ,8003,1680,1434,11117
11/5/2015,2015,11,5, 19 ,7874,1646,1387,10907
11/5/2015,2015,11,5, 20 ,7693,1575,1350,10618
11/5/2015,2015,11,5, 21 ,7527,1503,1268,10298
11/5/2015,2015,11,5, 22 ,7195,1372,1146,9713
11/5/2015,2015,11,5, 23 ,6801,1281,1086,9168
11/5/2015,2015,11,5, 24 ,6391,1199,1028,8618
11/6/2015,2015,11,6, 1 ,6132,1157,971,8260
11/6/2015,2015,11,6, 2 ,5924,1127,941,7992
11/6/2015,2015,11,6, 3 ,5742,1095,919,7756
11/6/2015,2015,11,6, 4 ,5625,1078,917,7620
11/6/2015,2015,11,6, 5 ,5801,1120,964,7885
11/6/2015,2015,11,6, 6 ,5802,1129,990,7921
11/6/2015,2015,11,6, 7 ,5873,1106,946,7925
11/6/2015,2015,11,6, 8 ,6650,1288,1067,9005
11/6/2015,2015,11,6, 9 ,7448,1509,1227,10184
11/6/2015,2015,11,6, 10 ,7990,1585,1339,10914
11/6/2015,2015,11,6, 11 ,8233,1627,1356,11216
11/6/2015,2015,11,6, 12 ,8052,1571,1308,10931
11/6/2015,2015,11,6, 13 ,8111,1580,1324,11015
11/6/2015,2015,11,6, 14 ,8367,1648,1374,11389
11/6/2015,2015,11,6, 15 ,8213,1594,1365,11172
11/6/2015,2015,11,6, 16 ,8018,1573,1349,10940
11/6/2015,2015,11,6, 17 ,7615,1531,1332,10478
11/6/2015,2015,11,6, 18 ,7992,1670,1464,11126
11/6/2015,2015,11,6, 19 ,7795,1633,1389,10817
11/6/2015,2015,11,6, 20 ,7639,1577,1356,10572
11/6/2015,2015,11,6, 21 ,7506,1516,1282,10304
11/6/2015,2015,11,6, 22 ,7187,1388,1189,9764
11/6/2015,2015,11,6, 23 ,6801,1280,1092,9173
11/6/2015,2015,11,6, 24 ,6453,1209,1014,8676
11/7/2015,2015,11,7, 1 ,6149,1157,974,8280
11/7/2015,2015,11,7, 2 ,5982,1118,924,8024
11/7/2015,2015,11,7, 3 ,5766,1091,927,7784
11/7/2015,2015,11,7, 4 ,5610,1074,915,7599
11/7/2015,2015,11,7, 5 ,5637,1082,944,7663
11/7/2015,2015,11,7, 6 ,5551,1073,945,7569
11/7/2015,2015,11,7, 7 ,5651,1089,931,7671
11/7/2015,2015,11,7, 8 ,6217,1196,1032,8445
11/7/2015,2015,11,7, 9 ,6791,1344,1143,9278
11/7/2015,2015,11,7, 10 ,7334,1438,1241,10013
11/7/2015,2015,11,7, 11 ,7692,1503,1322,10517
11/7/2015,2015,11,7, 12 ,7521,1465,1295,10281
11/7/2015,2015,11,7, 13 ,7479,1460,1322,10261
11/7/2015,2015,11,7, 14 ,7754,1479,1310,10543
11/7/2015,2015,11,7, 15 ,7512,1448,1210,10170
11/7/2015,2015,11,7, 16 ,7324,1409,1216,9949
11/7/2015,2015,11,7, 17 ,6962,1394,1224,9580
11/7/2015,2015,11,7, 18 ,7543,1599,1365,10507
11/7/2015,2015,11,7, 19 ,7531,1566,1336,10433
11/7/2015,2015,11,7, 20 ,7454,1517,1296,10267
11/7/2015,2015,11,7, 21 ,7385,1460,1244,10089
11/7/2015,2015,11,7, 22 ,7154,1367,1164,9685
11/7/2015,2015,11,7, 23 ,6678,1281,1070,9029
11/7/2015,2015,11,7, 24 ,6327,1221,1036,8584
11/8/2015,2015,11,8, 1 ,6073,1152,954,8179
11/8/2015,2015,11,8, 2 ,5918,1116,920,7954
11/8/2015,2015,11,8, 3 ,5691,1082,897,7670
11/8/2015,2015,11,8, 4 ,5483,1061,883,7427
11/8/2015,2015,11,8, 5 ,5468,1066,894,7428
11/8/2015,2015,11,8, 6 ,5259,1031,903,7193
11/8/2015,2015,11,8, 7 ,5244,1042,887,7173
